"BID","KODEBARANG","NAMABARANG","BARCODE","BARCODE2","JENIS","KODEKELOMPOK","KODEKATEGORI","KODEPEMASOK","KODESATUAN","HRGBELI","MARGINPERSEN","MARGINNILAI","HRGJUAL","STOKAWAL","STOKMASUK","STOKKELUAR","STOKOPNAME","STOKAKHIR","STOKMIN","STOKMAX","JMLREORDER","SATUAN1","KONVERSI1","HRGSATUAN1","HRGMULTISATUAN1","SATUAN2","KONVERSI2","HRGSATUAN2","HRGMULTISATUAN2","SATUAN3","KONVERSI3","HRGSATUAN3","HRGMULTISATUAN3","SATUAN4","KONVERSI4","HRGSATUAN4","HRGMULTISATUAN4","SATUAN5","KONVERSI5","HRGSATUAN5","HRGMULTISATUAN5","AKTIF","BISAEDITNAMA","BISAEDITHRG","HPP","HRGLEVEL1","HRGLEVEL2","HRGLEVEL3","HRGLEVEL4","HRGLEVEL5","TGLUPLOAD","TGLUPDATE","JAMUPLOAD","JAMUPDATE","GABUNGAN","PRODUKDIMENSI"
321,"0500900001",STICKER VINYIL CHINA DURATAC (OUT),"","",Produk,"05","009",S001,MTR,0.0,0.00,0.0,37000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-07-16,,14:29:57,0,1
322,"0500900002",STICKER VINYL CHINA DURATAC (OUT),"","",Bahan,"05","009",S001,MTR,18000.0,105.56,19000.0,37000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,18000.0,0.0,0.0,0.0,0.0,0.0,,2025-07-21,,10:36:03,0,1
323,"0501000001",STICKER VINYL CHINA DURATAC LAM (OUT),"","",Produk,"05","010",S001,MTR,0.0,0.00,0.0,58000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
324,"0501000002",STICKER VINYL CHINA DURATAC LAM (OUT),"","",Bahan,"05","010",S001,MTR,25000.0,132.00,33000.0,58000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-07-21,,10:36:19,0,1
325,"0500100001",STICKER VINYL RITRAMA (OUT),"","",Produk,"05","011",S001,MTR,0.0,0.00,0.0,57000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-07-16,,15:32:49,0,1
326,"0501100001",STICKER VINYL RITRAMA (OUT),"","",Bahan,"05","011",S001,MTR,33000.0,72.73,24000.0,57000.0,193.00,0.00,0.00,0.00,193.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,33000.0,0.0,0.0,0.0,0.0,0.0,,2025-07-23,,17:00:25,0,1
327,"0501200001",STICKER VINYL RITRAMA LAM (OUT),"","",Produk,"05","012",S001,MTR,0.0,0.00,0.0,78000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-08-23,,14:15:48,0,1
328,"0501300001",STICKER TRANSPARAN (OUT),"","",Produk,"05","013",S001,MTR,0.0,0.00,0.0,52000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
329,"0501300002",STICKER TRANPARAN (OUT),"","",Bahan,"05","013",S001,MTR,18000.0,188.89,34000.0,52000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,18000.0,0.0,0.0,0.0,0.0,0.0,,2025-07-21,,10:37:09,0,1
330,"0501400001",STICKER TRANSPARAN LAM (OUT),"","",Bahan,"05","014",S001,MTR,25000.0,192.00,48000.0,73000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,25000.0,0.0,0.0,0.0,0.0,0.0,,2025-07-21,,10:37:41,0,1
331,"0501500001",STICKER BO CHINA (OUT),"","",Produk,"05","015",S001,MTR,0.0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
332,"0501500002",STICKER BO CHINA (OUT),"","",Bahan,"05","015",S001,MTR,0.0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
333,"0501600001",STICKER BO RITRAMA (OUT),"","",Produk,"05","016",S001,MTR,0.0,0.00,0.0,65000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
334,"0501600002",STICKER BO RITRAMA (OUT),"","",Bahan,"05","016",S001,MTR,29500.0,120.34,35500.0,65000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,29500.0,0.0,0.0,0.0,0.0,0.0,,2025-07-21,,10:38:07,0,1
335,"0501800001",STICKER BO CHINA LAM (OUT),"","",Bahan,"05","018",S001,MTR,0.0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
336,"0501800002",STICKER BO CHINA LAM (OUT),"","",Produk,"05","018",S001,MTR,0.0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
337,"0501700001",STICKER BO RITRAMA LAM (OUT),"","",Produk,"05","017",S001,MTR,0.0,0.00,0.0,85000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
338,"0501700002",STICKER BO RITRAMA LAM (OUT),"","",Bahan,"05","017",S001,MTR,36500.0,132.88,48500.0,85000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,36500.0,0.0,0.0,0.0,0.0,0.0,,2025-07-21,,10:38:45,0,1
339,"0501900001",STICKER ALBATROS (OUT),"","",Produk,"05","019",S001,MTR,0.0,0.00,0.0,60000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
340,"0501900002",STICKER ALBATROS (OUT),"","",Bahan,"05","019",S001,MTR,28000.0,114.29,32000.0,60000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,28000.0,0.0,0.0,0.0,0.0,0.0,,2025-07-21,,10:39:02,0,1
341,"0502000001",STICKER ALBATROS LAM (OUT),"","",Produk,"05","020",S001,MTR,0.0,0.00,0.0,25000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
342,"0502000002",STICKER ALBATROS LAM (OUT),"","",Bahan,"05","020",S001,MTR,35000.0,128.57,45000.0,80000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,35000.0,0.0,0.0,0.0,0.0,0.0,,2025-08-26,,14:45:02,0,1
343,"0502100001",STICKER SANBLAST (OUT),"","",Produk,"05","021",S001,MTR,0.0,0.00,0.0,85000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
344,"0502100002",STICKER SANBLAST (OUT),"","",Bahan,"05","021",S001,MTR,31000.0,174.19,54000.0,85000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,31000.0,0.0,0.0,0.0,0.0,0.0,,2025-07-21,,10:40:17,0,1
345,"0102200001",ALBATROS (OUT),"","",Produk,"01","022",S001,MTR,0.0,0.00,0.0,60000.0,0.00,0.00,-3.00,0.00,3.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-07-23,,14:48:46,0,1
346,"0102200002",ALBATROS (OUT),"","",Bahan,"01","022",S001,MTR,18000.0,233.33,42000.0,60000.0,109.20,0.00,7.00,0.00,102.20,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,18000.0,0.0,0.0,0.0,0.0,0.0,,2025-07-23,,17:00:25,0,1
